0.000 702.609 0.000
0.200 424.486 439.730
0.399 46.642 424.721
0.598 -93.693 256.377
0.797 -105.867 139.534
0.995 -87.100 78.441
1.192 -67.771 47.663
1.388 -53.084 30.830
1.583 -42.059 20.899
1.776 -33.813 14.772
1.968 -27.551 10.796
2.159 -22.706 8.151
2.348 -18.931 6.339
2.536 -15.939 5.044
2.721 -13.525 4.103
2.906 -11.558 3.396
3.088 -9.921 2.844
3.269 -8.529 2.417
3.449 -7.339 2.085
3.627 -6.303 1.825
3.803 -5.391 1.627
3.978 -4.582 1.478
4.151 -3.851 1.366
4.324 -3.176 1.291
4.495 -2.541 1.254
4.665 -1.925 1.263
4.834 -1.314 1.338
5.002 -0.702 1.522
5.169 -0.121 1.875
5.336 0.320 2.443
5.502 0.458 3.162
5.668 0.214 3.817
5.833 -0.277 4.184
5.999 -0.778 4.249
6.164 -1.170 4.131
6.330 -1.449 3.946
6.496 -1.661 3.735
6.663 -1.829 3.507
6.830 -1.966 3.245
6.999 -2.030 2.947
7.168 -2.017 2.679
7.339 -1.991 2.450
7.511 -1.948 2.216
7.685 -1.862 2.002
7.861 -1.765 1.824
8.039 -1.665 1.662
8.220 -1.550 1.519
8.403 -1.435 1.408
8.589 -1.340 1.312
8.778 -1.244 1.208
8.971 -1.134 1.123
9.168 -1.042 1.062
9.370 -0.963 0.987
9.575 -0.866 0.917
9.786 -0.775 0.870
10.003 -0.699 0.821
10.225 -0.616 0.772
10.454 -0.537 0.739
10.689 -0.472 0.707
10.933 -0.409 0.670
11.185 -0.344 0.635
11.446 -0.283 0.606
11.717 -0.228 0.576
11.999 -0.174 0.546
12.293 -0.124 0.517
12.600 -0.074 0.479
12.920 -0.016 0.449
13.257 0.035 0.419
13.610 0.091 0.390
13.981 0.145 0.362
14.374 0.203 0.341
14.789 0.256 0.320
15.229 0.316 0.301
15.697 0.381 0.307
16.197 0.401 0.337
16.731 0.374 0.305
17.304 0.413 0.240
17.921 0.463 0.195
18.587 0.524 0.159
19.309 0.586 0.135
20.096 0.648 0.114
20.955 0.717 0.097
21.899 0.804 0.097
22.941 0.868 0.156
24.097 0.881 0.195
25.388 0.884 0.218
26.838 0.866 0.237
28.479 0.836 0.172
30.352 0.907 0.120
32.510 0.968 0.150
35.020 0.992 0.159
37.979 1.020 0.194
41.515 1.018 0.241
45.815 0.975 0.262
51.151 0.917 0.254
57.947 0.865 0.194
66.890 0.858 0.130
79.177 0.870 0.067
97.099 0.908 0.013
125.652 0.955 0.000
