0.000 950.011 -0.000
0.200 498.977 633.616
0.400 -35.124 520.916
0.600 -154.159 260.651
0.799 -131.400 128.343
0.998 -97.994 69.825
1.195 -73.087 41.957
1.392 -55.862 27.191
1.587 -43.765 18.606
1.781 -34.998 13.245
1.974 -28.428 9.746
2.165 -23.402 7.405
2.355 -19.499 5.793
2.543 -16.419 4.645
2.730 -13.948 3.801
2.915 -11.934 3.159
3.098 -10.259 2.657
3.280 -8.838 2.261
3.460 -7.616 1.951
3.638 -6.554 1.712
3.815 -5.621 1.530
3.991 -4.794 1.391
4.165 -4.045 1.286
4.338 -3.351 1.215
4.510 -2.696 1.182
4.680 -2.060 1.196
4.850 -1.427 1.277
5.018 -0.790 1.469
5.186 -0.182 1.842
5.353 0.277 2.440
5.520 0.428 3.200
5.686 0.157 3.916
5.853 -0.405 4.287
6.019 -0.931 4.309
6.184 -1.315 4.174
6.351 -1.605 3.983
6.517 -1.827 3.750
6.684 -1.991 3.496
6.852 -2.112 3.208
7.021 -2.147 2.900
7.190 -2.115 2.638
7.361 -2.080 2.411
7.534 -2.025 2.178
7.708 -1.929 1.971
7.883 -1.828 1.798
8.061 -1.722 1.636
8.242 -1.599 1.500
8.425 -1.485 1.398
8.610 -1.392 1.303
8.799 -1.294 1.199
8.992 -1.184 1.117
9.188 -1.092 1.054
9.388 -1.009 0.979
9.593 -0.910 0.911
9.803 -0.820 0.864
10.018 -0.739 0.813
10.239 -0.652 0.768
10.466 -0.574 0.738
10.701 -0.509 0.706
10.942 -0.447 0.670
11.192 -0.383 0.633
11.450 -0.318 0.602
11.718 -0.260 0.575
11.997 -0.206 0.546
12.287 -0.156 0.518
12.589 -0.105 0.481
12.905 -0.047 0.451
13.236 0.005 0.421
13.583 0.061 0.392
13.949 0.116 0.364
14.333 0.175 0.342
14.740 0.228 0.322
15.170 0.288 0.302
15.628 0.355 0.301
16.115 0.395 0.335
16.634 0.352 0.324
17.191 0.389 0.250
17.789 0.436 0.205
18.434 0.497 0.167
19.132 0.558 0.141
19.889 0.619 0.120
20.715 0.685 0.101
21.620 0.769 0.095
22.615 0.843 0.135
23.716 0.872 0.187
24.941 0.875 0.209
26.311 0.871 0.235
27.855 0.832 0.209
29.608 0.866 0.124
31.616 0.945 0.138
33.937 0.979 0.154
36.652 1.008 0.174
39.868 1.022 0.225
43.736 0.994 0.249
48.476 0.955 0.272
54.415 0.873 0.229
62.069 0.859 0.164
72.298 0.856 0.098
86.653 0.885 0.040
108.239 0.928 0.002
