0.000 160.656 -0.000
0.185 112.199 82.746
0.370 44.456 84.273
0.555 20.407 61.899
0.739 12.387 50.575
0.923 5.575 43.429
1.105 0.555 36.211
1.287 -1.811 29.574
1.468 -2.429 24.450
1.647 -2.281 20.633
1.825 -1.723 17.837
2.002 -0.966 15.894
2.177 -0.209 14.749
2.351 0.221 14.268
2.523 0.094 13.999
2.694 -0.272 13.493
2.864 -0.491 12.913
3.031 -0.635 12.505
3.197 -0.880 12.282
3.362 -1.362 12.127
3.526 -2.096 11.817
3.688 -2.907 11.146
3.848 -3.433 10.114
4.008 -3.491 9.093
4.167 -3.291 8.357
4.324 -3.055 7.906
4.481 -2.903 7.704
4.636 -3.016 7.663
4.791 -3.444 7.470
4.946 -3.894 6.938
5.100 -4.133 6.228
5.254 -4.169 5.504
5.407 -4.047 4.834
5.561 -3.811 4.256
5.714 -3.503 3.789
5.868 -3.163 3.442
6.023 -2.833 3.206
6.177 -2.541 3.055
6.333 -2.296 2.972
6.489 -2.119 2.936
6.647 -2.014 2.907
6.806 -1.959 2.863
6.966 -1.941 2.790
7.128 -1.935 2.681
7.291 -1.924 2.540
7.457 -1.889 2.377
7.625 -1.820 2.218
7.796 -1.739 2.086
7.969 -1.670 1.968
8.146 -1.609 1.838
8.326 -1.526 1.701
8.510 -1.425 1.585
8.698 -1.329 1.489
8.890 -1.239 1.400
9.088 -1.149 1.319
9.290 -1.063 1.246
9.499 -0.978 1.180
9.713 -0.904 1.127
9.935 -0.848 1.065
10.164 -0.783 0.989
10.401 -0.705 0.926
10.646 -0.638 0.870
10.902 -0.570 0.810
11.167 -0.503 0.756
11.444 -0.439 0.698
11.734 -0.369 0.643
12.038 -0.297 0.588
12.356 -0.218 0.541
12.691 -0.142 0.505
13.044 -0.070 0.475
13.417 -0.006 0.454
13.813 0.045 0.428
14.233 0.098 0.393
14.680 0.154 0.358
15.158 0.217 0.323
15.671 0.286 0.306
16.222 0.330 0.298
16.816 0.359 0.271
17.459 0.403 0.225
18.158 0.460 0.186
18.922 0.520 0.147
19.758 0.595 0.113
20.680 0.675 0.094
21.701 0.763 0.086
22.839 0.851 0.118
24.114 0.893 0.189
25.553 0.878 0.213
27.191 0.875 0.201
29.071 0.893 0.171
31.252 0.940 0.163
33.809 0.978 0.177
36.851 0.997 0.209
40.526 0.988 0.238
45.055 0.959 0.237
50.767 0.940 0.246
58.195 0.862 0.197
68.236 0.854 0.118
82.553 0.878 0.054
104.594 0.923 0.005
142.869 0.967 0.000
