0.000 190.443 0.000
0.186 164.048 70.405
0.372 117.403 103.731
0.558 75.665 117.339
0.743 35.960 116.856
0.927 5.403 103.470
1.111 -13.902 86.112
1.293 -25.513 68.436
1.475 -30.681 51.798
1.655 -31.033 37.920
1.834 -28.577 27.430
2.012 -25.029 20.167
2.188 -21.575 15.302
2.363 -18.598 11.933
2.536 -16.074 9.486
2.708 -13.890 7.676
2.878 -12.032 6.373
3.046 -10.510 5.374
3.213 -9.182 4.540
3.379 -7.981 3.913
3.543 -6.959 3.441
3.706 -6.056 3.043
3.868 -5.225 2.745
4.028 -4.490 2.535
4.187 -3.833 2.376
4.346 -3.225 2.272
4.503 -2.669 2.222
4.660 -2.141 2.216
4.815 -1.626 2.299
4.971 -1.170 2.505
5.126 -0.842 2.831
5.280 -0.720 3.220
5.434 -0.837 3.523
5.589 -1.035 3.597
5.743 -1.132 3.553
5.898 -1.178 3.523
6.053 -1.230 3.495
6.208 -1.282 3.455
6.364 -1.338 3.421
6.522 -1.422 3.387
6.680 -1.542 3.329
6.839 -1.690 3.219
7.000 -1.830 3.027
7.163 -1.892 2.781
7.327 -1.890 2.562
7.494 -1.886 2.361
7.663 -1.856 2.136
7.834 -1.770 1.931
8.008 -1.677 1.770
8.185 -1.587 1.617
8.366 -1.480 1.478
8.551 -1.376 1.365
8.739 -1.274 1.252
8.933 -1.154 1.158
9.131 -1.049 1.097
9.334 -0.967 1.031
9.543 -0.875 0.960
9.758 -0.783 0.910
9.980 -0.710 0.860
10.210 -0.630 0.802
10.448 -0.545 0.762
10.694 -0.479 0.729
10.950 -0.417 0.681
11.216 -0.343 0.641
11.494 -0.279 0.611
11.784 -0.218 0.574
12.088 -0.157 0.548
12.407 -0.110 0.508
12.742 -0.047 0.471
13.096 0.010 0.435
13.469 0.074 0.405
13.865 0.133 0.376
14.285 0.196 0.356
14.733 0.248 0.338
15.211 0.302 0.317
15.723 0.361 0.311
16.273 0.387 0.316
16.867 0.391 0.283
17.509 0.428 0.222
18.207 0.491 0.174
18.968 0.559 0.142
19.803 0.627 0.118
20.722 0.698 0.098
21.738 0.789 0.088
22.871 0.868 0.137
24.139 0.896 0.194
25.570 0.888 0.225
27.196 0.860 0.224
29.061 0.863 0.145
31.222 0.940 0.136
33.753 0.985 0.157
36.759 1.011 0.180
40.384 1.021 0.232
44.841 0.984 0.253
50.448 0.934 0.258
57.712 0.864 0.198
67.487 0.858 0.126
81.335 0.874 0.059
102.449 0.920 0.006
138.539 0.965 0.000
