0.000 1002.097 -0.000
0.200 515.294 670.253
0.400 -44.386 540.963
0.599 -162.972 267.098
0.798 -136.766 130.636
0.996 -101.414 70.909
1.193 -75.444 42.569
1.389 -57.578 27.592
1.584 -45.085 18.894
1.778 -36.050 13.458
1.970 -29.290 9.910
2.161 -24.124 7.534
2.351 -20.111 5.895
2.539 -16.946 4.730
2.725 -14.409 3.871
2.909 -12.339 3.218
3.092 -10.620 2.706
3.274 -9.163 2.303
3.454 -7.909 1.987
3.632 -6.819 1.742
3.809 -5.864 1.556
3.984 -5.017 1.412
4.158 -4.251 1.304
4.330 -3.544 1.230
4.502 -2.876 1.193
4.672 -2.229 1.202
4.841 -1.588 1.278
5.010 -0.943 1.460
5.177 -0.323 1.819
5.344 0.158 2.402
5.511 0.345 3.159
5.677 0.103 3.896
5.842 -0.454 4.294
6.008 -0.987 4.328
6.174 -1.375 4.197
6.340 -1.666 4.009
6.506 -1.890 3.777
6.672 -2.055 3.522
6.840 -2.175 3.235
7.008 -2.212 2.926
7.177 -2.180 2.661
7.348 -2.143 2.432
7.520 -2.087 2.198
7.693 -1.990 1.988
7.868 -1.886 1.814
8.046 -1.779 1.653
8.226 -1.656 1.515
8.408 -1.539 1.410
8.593 -1.443 1.314
8.781 -1.345 1.211
8.973 -1.233 1.127
9.169 -1.139 1.063
9.368 -1.055 0.988
9.572 -0.955 0.918
9.781 -0.861 0.869
9.995 -0.779 0.819
10.215 -0.691 0.774
10.441 -0.611 0.742
10.674 -0.544 0.712
10.914 -0.481 0.675
11.162 -0.415 0.637
11.420 -0.349 0.607
11.686 -0.291 0.580
11.963 -0.234 0.549
12.251 -0.181 0.523
12.551 -0.132 0.487
12.864 -0.074 0.456
13.193 -0.021 0.425
13.537 0.036 0.396
13.899 0.092 0.368
14.280 0.151 0.345
14.683 0.206 0.325
15.109 0.265 0.305
15.562 0.333 0.298
16.043 0.387 0.331
16.557 0.338 0.337
17.107 0.372 0.257
17.698 0.418 0.212
18.334 0.478 0.172
19.022 0.540 0.145
19.768 0.601 0.123
20.581 0.667 0.104
21.471 0.747 0.095
22.449 0.827 0.124
23.530 0.866 0.183
24.730 0.868 0.206
26.072 0.870 0.231
27.582 0.834 0.222
29.294 0.847 0.132
31.250 0.931 0.132
33.508 0.972 0.153
36.142 0.999 0.168
39.254 1.020 0.216
42.985 1.001 0.246
47.538 0.963 0.273
53.215 0.881 0.238
60.487 0.861 0.174
70.127 0.855 0.111
83.507 0.878 0.051
103.308 0.912 0.006
