0.000 183.875 0.000
0.185 119.581 97.857
0.370 42.487 92.478
0.555 18.396 65.709
0.739 10.766 52.898
0.922 4.396 44.610
1.104 -0.047 37.054
1.286 -2.168 30.158
1.466 -2.380 24.839
1.646 -1.699 21.107
1.824 -0.797 18.921
2.000 -0.359 17.684
2.175 -0.302 16.792
2.349 -0.520 16.086
2.521 -0.922 15.331
2.692 -1.254 14.526
2.861 -1.494 13.828
3.029 -1.711 13.297
3.195 -2.096 12.957
3.359 -2.778 12.501
3.523 -3.466 11.702
3.685 -3.901 10.715
3.845 -4.076 9.728
4.005 -4.038 8.829
4.163 -3.827 8.091
4.320 -3.528 7.600
4.477 -3.314 7.379
4.633 -3.357 7.294
4.788 -3.659 7.086
4.942 -3.998 6.621
5.096 -4.203 6.001
5.249 -4.249 5.324
5.403 -4.129 4.673
5.556 -3.895 4.108
5.710 -3.585 3.639
5.864 -3.230 3.290
6.018 -2.884 3.051
6.172 -2.566 2.900
6.328 -2.292 2.825
6.484 -2.080 2.806
6.641 -1.948 2.817
6.800 -1.888 2.813
6.960 -1.873 2.781
7.122 -1.896 2.710
7.285 -1.919 2.573
7.451 -1.897 2.408
7.619 -1.845 2.253
7.789 -1.783 2.113
7.963 -1.723 1.979
8.139 -1.661 1.838
8.319 -1.577 1.692
8.503 -1.473 1.569
8.690 -1.371 1.466
8.882 -1.271 1.374
9.080 -1.174 1.295
9.282 -1.081 1.224
9.490 -0.994 1.166
9.704 -0.923 1.113
9.925 -0.863 1.051
10.154 -0.796 0.979
10.390 -0.719 0.916
10.636 -0.650 0.861
10.891 -0.583 0.801
11.156 -0.513 0.747
11.432 -0.445 0.692
11.722 -0.375 0.641
12.025 -0.305 0.589
12.342 -0.227 0.544
12.676 -0.155 0.508
13.029 -0.085 0.474
13.401 -0.018 0.449
13.796 0.038 0.421
14.215 0.095 0.391
14.661 0.152 0.360
15.138 0.212 0.330
15.649 0.276 0.312
16.198 0.320 0.302
16.790 0.347 0.273
17.432 0.394 0.225
18.129 0.452 0.187
18.889 0.511 0.148
19.723 0.587 0.114
20.642 0.666 0.095
21.659 0.754 0.085
22.791 0.845 0.114
24.061 0.891 0.187
25.493 0.877 0.215
27.123 0.868 0.203
28.993 0.887 0.170
31.161 0.934 0.159
33.703 0.976 0.174
36.724 0.996 0.205
40.372 0.990 0.237
44.863 0.962 0.237
50.524 0.941 0.248
57.875 0.863 0.200
67.796 0.853 0.121
81.909 0.876 0.056
103.561 0.921 0.006
140.950 0.966 0.000
