0.000 589.257 0.000
0.200 384.614 352.964
0.399 79.165 373.031
0.598 -61.760 248.806
0.797 -90.375 144.627
0.995 -80.570 83.339
1.191 -64.679 50.978
1.387 -51.513 33.005
1.582 -41.149 22.287
1.776 -33.204 15.701
1.968 -27.117 11.440
2.158 -22.367 8.607
2.347 -18.659 6.677
2.535 -15.712 5.294
2.721 -13.325 4.293
2.905 -11.380 3.546
3.087 -9.760 2.963
3.268 -8.382 2.517
3.448 -7.205 2.171
3.625 -6.182 1.898
3.802 -5.279 1.691
3.976 -4.479 1.535
4.150 -3.755 1.419
4.322 -3.088 1.342
4.493 -2.461 1.304
4.663 -1.855 1.312
4.832 -1.252 1.389
5.000 -0.653 1.575
5.167 -0.091 1.927
5.334 0.326 2.488
5.500 0.438 3.182
5.666 0.193 3.791
5.831 -0.264 4.130
5.997 -0.736 4.204
6.162 -1.122 4.095
6.328 -1.393 3.913
6.494 -1.595 3.711
6.661 -1.760 3.498
6.828 -1.903 3.248
6.996 -1.977 2.956
7.166 -1.971 2.687
7.337 -1.948 2.458
7.509 -1.910 2.226
7.683 -1.829 2.010
7.859 -1.733 1.831
8.037 -1.635 1.669
8.217 -1.524 1.524
8.400 -1.409 1.411
8.586 -1.315 1.314
8.776 -1.220 1.209
8.969 -1.109 1.124
9.166 -1.018 1.064
9.367 -0.940 0.990
9.573 -0.844 0.920
9.783 -0.754 0.873
10.000 -0.680 0.825
10.222 -0.599 0.775
10.451 -0.521 0.740
10.687 -0.456 0.707
10.931 -0.393 0.670
11.183 -0.328 0.636
11.444 -0.269 0.607
11.715 -0.215 0.577
11.997 -0.161 0.546
12.291 -0.112 0.518
12.598 -0.062 0.480
12.919 -0.005 0.449
13.255 0.046 0.419
13.609 0.101 0.390
13.981 0.155 0.362
14.374 0.213 0.341
14.789 0.265 0.321
15.230 0.324 0.302
15.699 0.387 0.307
16.199 0.408 0.335
16.733 0.382 0.304
17.307 0.420 0.240
17.925 0.470 0.194
18.592 0.531 0.159
19.316 0.592 0.134
20.104 0.654 0.114
20.965 0.722 0.097
21.911 0.809 0.097
22.955 0.873 0.156
24.115 0.885 0.195
25.409 0.887 0.218
26.863 0.868 0.236
28.510 0.840 0.170
30.390 0.911 0.120
32.555 0.971 0.151
35.077 0.994 0.160
38.049 1.022 0.195
41.604 1.018 0.242
45.928 0.976 0.263
51.300 0.915 0.253
58.147 0.865 0.192
67.169 0.858 0.129
79.584 0.871 0.066
97.736 0.910 0.012
126.762 0.956 0.000
