0.000 966.861 0.000
0.200 504.224 643.390
0.400 -34.320 526.976
0.600 -154.946 265.278
0.799 -133.006 131.324
0.998 -99.568 71.611
1.195 -74.416 43.070
1.392 -56.955 27.912
1.587 -44.655 19.091
1.782 -35.728 13.586
1.974 -29.036 9.995
2.166 -23.916 7.592
2.355 -19.938 5.937
2.544 -16.798 4.758
2.730 -14.279 3.892
2.915 -12.225 3.233
3.099 -10.517 2.718
3.280 -9.069 2.312
3.460 -7.824 1.995
3.639 -6.741 1.750
3.816 -5.792 1.563
3.991 -4.950 1.420
4.166 -4.188 1.312
4.339 -3.484 1.238
4.510 -2.818 1.203
4.681 -2.173 1.215
4.850 -1.533 1.296
5.019 -0.889 1.487
5.187 -0.276 1.860
5.354 0.186 2.459
5.521 0.337 3.216
5.687 0.068 3.924
5.854 -0.485 4.291
6.019 -1.004 4.312
6.186 -1.384 4.177
6.352 -1.669 3.985
6.518 -1.886 3.751
6.685 -2.047 3.499
6.853 -2.165 3.211
7.022 -2.197 2.903
7.192 -2.164 2.642
7.363 -2.126 2.414
7.535 -2.069 2.181
7.709 -1.971 1.973
7.885 -1.869 1.800
8.063 -1.761 1.638
8.243 -1.636 1.502
8.426 -1.520 1.400
8.612 -1.425 1.304
8.801 -1.326 1.201
8.994 -1.214 1.119
9.190 -1.122 1.056
9.390 -1.037 0.980
9.595 -0.937 0.913
9.805 -0.845 0.865
10.020 -0.764 0.814
10.241 -0.676 0.769
10.469 -0.596 0.739
10.703 -0.531 0.707
10.945 -0.467 0.671
11.195 -0.403 0.634
11.453 -0.337 0.603
11.722 -0.278 0.576
12.000 -0.223 0.547
12.291 -0.172 0.519
12.593 -0.121 0.481
12.910 -0.062 0.451
13.241 -0.009 0.421
13.588 0.048 0.392
13.953 0.104 0.364
14.339 0.163 0.343
14.746 0.217 0.322
15.177 0.278 0.302
15.635 0.346 0.302
16.122 0.384 0.336
16.642 0.343 0.323
17.200 0.381 0.250
17.799 0.429 0.205
18.445 0.490 0.167
19.143 0.552 0.141
19.902 0.614 0.120
20.729 0.681 0.101
21.635 0.765 0.095
22.633 0.839 0.136
23.736 0.868 0.187
24.963 0.871 0.209
26.336 0.867 0.235
27.884 0.829 0.207
29.642 0.865 0.123
31.655 0.944 0.139
33.984 0.977 0.154
36.707 1.006 0.175
39.935 1.021 0.226
43.818 0.992 0.249
48.578 0.953 0.272
54.546 0.872 0.228
62.243 0.858 0.163
72.539 0.855 0.096
87.005 0.885 0.039
108.798 0.929 0.002
