0.000 186.854 0.000
0.185 143.911 86.036
0.371 75.362 103.689
0.556 35.902 89.149
0.740 16.865 72.178
0.924 8.693 59.020
1.107 4.827 50.885
1.289 1.670 45.741
1.470 -1.328 41.952
1.649 -4.722 38.925
1.828 -8.445 35.312
2.005 -11.529 30.962
2.180 -13.557 26.079
2.354 -14.127 21.268
2.527 -13.586 17.252
2.698 -12.547 14.172
2.868 -11.371 11.864
3.035 -10.274 10.133
3.202 -9.290 8.738
3.367 -8.385 7.617
3.531 -7.566 6.655
3.693 -6.722 5.849
3.854 -5.910 5.274
4.014 -5.197 4.853
4.173 -4.550 4.550
4.330 -3.987 4.366
4.487 -3.509 4.259
4.643 -3.098 4.244
4.798 -2.815 4.336
4.953 -2.730 4.460
5.107 -2.842 4.484
5.261 -3.025 4.291
5.415 -3.100 3.926
5.569 -3.022 3.526
5.723 -2.827 3.164
5.877 -2.544 2.880
6.031 -2.213 2.710
6.186 -1.893 2.668
6.342 -1.643 2.743
6.499 -1.524 2.881
6.656 -1.540 2.992
6.815 -1.626 3.023
6.976 -1.740 2.984
7.138 -1.859 2.867
7.301 -1.939 2.687
7.467 -1.966 2.479
7.636 -1.941 2.270
7.807 -1.884 2.088
7.980 -1.826 1.920
8.157 -1.750 1.744
8.338 -1.643 1.589
8.522 -1.534 1.462
8.710 -1.422 1.346
8.902 -1.307 1.250
9.100 -1.198 1.168
9.302 -1.089 1.100
9.511 -0.995 1.052
9.726 -0.922 0.997
9.947 -0.846 0.933
10.176 -0.763 0.873
10.413 -0.682 0.824
10.659 -0.608 0.777
10.914 -0.536 0.732
11.180 -0.467 0.686
11.457 -0.399 0.642
11.747 -0.327 0.598
12.050 -0.256 0.566
12.368 -0.200 0.533
12.703 -0.139 0.488
13.056 -0.068 0.450
13.429 0.001 0.417
13.824 0.071 0.396
14.244 0.127 0.379
14.691 0.181 0.355
15.168 0.238 0.336
15.680 0.287 0.322
16.230 0.321 0.304
16.823 0.357 0.275
17.465 0.389 0.231
18.163 0.449 0.178
18.925 0.521 0.142
19.759 0.593 0.118
20.679 0.667 0.098
21.697 0.757 0.086
22.830 0.846 0.121
24.100 0.888 0.193
25.534 0.873 0.225
27.164 0.849 0.214
29.035 0.864 0.155
31.203 0.930 0.144
33.744 0.976 0.164
36.764 1.000 0.188
40.410 1.007 0.233
44.897 0.973 0.248
50.550 0.934 0.254
57.886 0.860 0.198
67.780 0.855 0.123
81.842 0.874 0.057
103.382 0.921 0.006
140.486 0.966 0.000
