0.000 158.212 -0.000
0.185 117.747 75.477
0.369 57.426 85.606
0.553 26.536 70.690
0.737 12.540 55.521
0.920 7.384 44.866
1.102 4.372 38.399
1.283 2.095 33.235
1.464 0.957 29.083
1.642 0.575 26.152
1.820 0.113 24.519
1.996 -0.997 23.230
2.171 -2.226 21.692
2.345 -3.149 20.118
2.516 -4.014 18.823
2.687 -5.072 17.413
2.855 -5.913 15.673
3.023 -6.324 13.895
3.188 -6.428 12.263
3.353 -6.310 10.784
3.516 -5.976 9.477
3.677 -5.462 8.433
3.838 -4.910 7.699
3.997 -4.432 7.200
4.155 -4.071 6.865
4.312 -3.847 6.600
4.468 -3.706 6.347
4.623 -3.625 6.114
4.778 -3.605 5.887
4.932 -3.671 5.652
5.086 -3.815 5.305
5.239 -3.899 4.811
5.392 -3.836 4.268
5.545 -3.654 3.769
5.699 -3.392 3.326
5.852 -3.047 2.966
6.006 -2.665 2.738
6.160 -2.314 2.629
6.315 -2.020 2.600
6.471 -1.788 2.636
6.628 -1.641 2.718
6.786 -1.598 2.807
6.946 -1.650 2.846
7.108 -1.741 2.796
7.271 -1.820 2.673
7.436 -1.859 2.499
7.604 -1.844 2.317
7.774 -1.807 2.153
7.947 -1.763 1.985
8.123 -1.689 1.816
8.302 -1.596 1.672
8.486 -1.503 1.541
8.673 -1.396 1.415
8.865 -1.277 1.320
9.062 -1.174 1.245
9.264 -1.078 1.174
9.471 -0.983 1.116
9.685 -0.909 1.071
9.906 -0.849 1.007
10.134 -0.776 0.939
10.370 -0.701 0.879
10.615 -0.627 0.822
10.869 -0.553 0.770
11.134 -0.482 0.722
11.410 -0.415 0.675
11.699 -0.347 0.628
12.001 -0.278 0.583
12.318 -0.209 0.545
12.651 -0.146 0.506
13.003 -0.080 0.465
13.375 -0.007 0.431
13.768 0.061 0.409
14.187 0.117 0.389
14.632 0.171 0.361
15.108 0.230 0.339
15.618 0.281 0.323
16.166 0.321 0.306
16.757 0.349 0.274
17.397 0.397 0.229
18.093 0.450 0.188
18.852 0.514 0.146
19.684 0.589 0.116
20.601 0.666 0.097
21.615 0.752 0.085
22.746 0.845 0.111
24.012 0.894 0.187
25.442 0.879 0.221
27.068 0.861 0.208
28.935 0.878 0.166
31.098 0.931 0.151
33.634 0.977 0.169
36.649 0.998 0.195
40.289 0.999 0.234
44.770 0.969 0.241
50.419 0.941 0.251
57.752 0.863 0.201
67.650 0.854 0.123
81.730 0.875 0.057
103.328 0.921 0.006
140.616 0.966 0.000
