0.000 164.149 -0.000
0.185 121.340 78.842
0.369 58.458 88.925
0.553 26.283 73.103
0.737 11.953 56.878
0.920 7.065 45.696
1.102 4.242 39.125
1.283 2.035 33.957
1.463 0.904 29.871
1.642 0.379 27.030
1.819 -0.308 25.334
1.996 -1.550 23.865
2.170 -2.786 22.169
2.344 -3.733 20.534
2.515 -4.676 19.114
2.686 -5.741 17.540
2.854 -6.551 15.639
3.021 -6.846 13.704
3.187 -6.783 12.032
3.352 -6.569 10.583
3.514 -6.189 9.297
3.676 -5.638 8.260
3.836 -5.055 7.534
3.995 -4.551 7.036
4.153 -4.161 6.699
4.310 -3.897 6.434
4.466 -3.712 6.206
4.622 -3.616 6.011
4.776 -3.596 5.801
4.930 -3.651 5.579
5.084 -3.788 5.256
5.237 -3.879 4.780
5.390 -3.823 4.245
5.543 -3.647 3.751
5.696 -3.388 3.308
5.850 -3.041 2.951
6.003 -2.660 2.726
6.158 -2.310 2.619
6.313 -2.012 2.593
6.469 -1.778 2.635
6.626 -1.634 2.725
6.784 -1.597 2.818
6.943 -1.655 2.857
7.105 -1.749 2.807
7.268 -1.832 2.684
7.433 -1.874 2.507
7.601 -1.859 2.322
7.771 -1.823 2.157
7.944 -1.779 1.987
8.120 -1.705 1.818
8.299 -1.611 1.672
8.483 -1.517 1.539
8.670 -1.409 1.413
8.861 -1.289 1.317
9.058 -1.185 1.243
9.260 -1.089 1.170
9.467 -0.992 1.112
9.681 -0.917 1.067
9.902 -0.856 1.004
10.130 -0.783 0.936
10.366 -0.706 0.876
10.611 -0.632 0.820
10.865 -0.558 0.768
11.129 -0.486 0.721
11.405 -0.419 0.674
11.694 -0.351 0.627
11.996 -0.281 0.583
12.313 -0.213 0.545
12.646 -0.151 0.506
12.998 -0.084 0.464
13.369 -0.011 0.430
13.763 0.058 0.408
14.181 0.114 0.389
14.626 0.168 0.362
15.102 0.227 0.340
15.612 0.278 0.323
16.160 0.318 0.306
16.750 0.347 0.275
17.391 0.395 0.230
18.086 0.447 0.188
18.845 0.512 0.147
19.677 0.587 0.116
20.593 0.663 0.097
21.607 0.750 0.085
22.737 0.843 0.110
24.004 0.893 0.186
25.433 0.878 0.221
27.059 0.859 0.209
28.924 0.876 0.165
31.087 0.930 0.150
33.623 0.976 0.168
36.637 0.998 0.194
40.276 1.000 0.234
44.757 0.969 0.242
50.404 0.941 0.251
57.737 0.862 0.201
67.634 0.854 0.123
81.714 0.875 0.057
103.313 0.921 0.006
140.611 0.966 0.000
