0.000 193.668 -0.000
0.185 143.777 94.147
0.370 67.059 109.375
0.554 25.192 87.567
0.738 9.762 65.716
0.922 5.204 51.988
1.104 3.319 44.085
1.286 1.595 39.287
1.466 -0.208 35.535
1.645 -1.779 32.715
1.823 -3.706 30.360
2.000 -5.648 27.801
2.175 -7.261 25.199
2.349 -8.703 22.556
2.521 -9.775 19.631
2.691 -10.114 16.661
2.861 -9.795 14.089
3.028 -9.170 12.081
3.194 -8.522 10.513
3.359 -7.895 9.181
3.522 -7.212 8.043
3.684 -6.496 7.137
3.844 -5.789 6.441
4.004 -5.132 5.957
4.162 -4.580 5.621
4.320 -4.112 5.387
4.476 -3.736 5.251
4.632 -3.471 5.187
4.786 -3.344 5.171
4.941 -3.390 5.119
5.095 -3.546 4.909
5.248 -3.656 4.519
5.402 -3.628 4.055
5.555 -3.481 3.603
5.709 -3.235 3.195
5.862 -2.903 2.875
6.016 -2.538 2.678
6.171 -2.194 2.593
6.326 -1.894 2.606
6.483 -1.684 2.708
6.640 -1.605 2.837
6.798 -1.637 2.918
6.958 -1.724 2.921
7.120 -1.828 2.851
7.284 -1.924 2.708
7.449 -1.965 2.509
7.617 -1.945 2.312
7.788 -1.902 2.133
7.961 -1.846 1.960
8.138 -1.770 1.791
8.317 -1.673 1.637
8.501 -1.568 1.502
8.689 -1.452 1.380
8.881 -1.332 1.288
9.078 -1.229 1.210
9.280 -1.123 1.135
9.488 -1.023 1.084
9.703 -0.948 1.035
9.924 -0.880 0.972
10.152 -0.803 0.908
10.389 -0.723 0.849
10.634 -0.643 0.798
10.889 -0.569 0.751
11.155 -0.499 0.706
11.431 -0.431 0.659
11.721 -0.359 0.613
12.023 -0.287 0.576
12.341 -0.225 0.541
12.676 -0.163 0.498
13.028 -0.093 0.457
13.401 -0.020 0.423
13.795 0.052 0.403
14.214 0.107 0.386
14.661 0.162 0.359
15.138 0.221 0.340
15.649 0.270 0.324
16.199 0.308 0.305
16.792 0.342 0.273
17.433 0.384 0.231
18.131 0.439 0.183
18.892 0.509 0.144
19.727 0.584 0.117
20.647 0.660 0.097
21.665 0.748 0.086
22.799 0.841 0.116
24.070 0.886 0.191
25.504 0.871 0.224
27.137 0.850 0.211
29.010 0.868 0.159
31.182 0.928 0.147
33.729 0.974 0.166
36.757 0.997 0.191
40.415 1.001 0.234
44.919 0.969 0.245
50.599 0.935 0.252
57.977 0.859 0.198
67.943 0.854 0.122
82.134 0.875 0.056
103.937 0.922 0.005
141.676 0.966 0.000
