0.000 811.871 -0.000
0.201 457.096 521.600
0.403 17.177 466.722
0.603 -117.411 262.710
0.804 -117.217 138.057
1.003 -92.733 76.788
1.202 -71.054 46.508
1.399 -55.168 30.084
1.596 -43.532 20.451
1.791 -34.936 14.490
1.985 -28.440 10.615
2.177 -23.440 8.034
2.367 -19.548 6.260
2.557 -16.467 4.994
2.744 -13.986 4.070
2.930 -11.965 3.372
3.114 -10.280 2.828
3.296 -8.851 2.405
3.477 -7.626 2.076
3.657 -6.559 1.820
3.834 -5.623 1.626
4.011 -4.791 1.478
4.186 -4.038 1.368
4.359 -3.341 1.296
4.532 -2.682 1.264
4.703 -2.044 1.282
4.874 -1.408 1.376
5.043 -0.773 1.591
5.212 -0.189 1.997
5.380 0.213 2.626
5.547 0.264 3.367
5.715 -0.063 3.971
5.882 -0.579 4.252
6.048 -1.052 4.249
6.215 -1.406 4.107
6.383 -1.668 3.909
6.550 -1.861 3.682
6.718 -2.016 3.439
6.887 -2.127 3.152
7.057 -2.150 2.854
7.228 -2.119 2.601
7.400 -2.083 2.372
7.573 -2.020 2.142
7.749 -1.922 1.941
7.926 -1.822 1.772
8.106 -1.715 1.610
8.288 -1.589 1.477
8.472 -1.476 1.378
8.660 -1.382 1.279
8.851 -1.278 1.179
9.045 -1.169 1.103
9.244 -1.080 1.039
9.446 -0.993 0.963
9.654 -0.892 0.902
9.866 -0.806 0.856
10.084 -0.727 0.804
10.308 -0.640 0.761
10.539 -0.565 0.730
10.777 -0.499 0.695
11.022 -0.432 0.660
11.276 -0.370 0.629
11.540 -0.310 0.595
11.813 -0.249 0.564
12.097 -0.193 0.540
12.393 -0.148 0.509
12.701 -0.094 0.471
13.024 -0.036 0.439
13.363 0.020 0.411
13.719 0.075 0.383
14.093 0.132 0.356
14.488 0.190 0.334
14.907 0.246 0.316
15.350 0.308 0.299
15.821 0.375 0.315
16.324 0.365 0.344
16.862 0.362 0.285
17.439 0.404 0.231
18.059 0.458 0.187
18.730 0.520 0.155
19.457 0.582 0.131
20.248 0.645 0.112
21.113 0.717 0.096
22.063 0.805 0.103
23.111 0.863 0.166
24.273 0.870 0.198
25.571 0.875 0.221
27.029 0.853 0.236
28.678 0.831 0.161
30.560 0.909 0.122
32.727 0.965 0.152
35.249 0.989 0.160
38.218 1.017 0.198
41.766 1.012 0.242
46.078 0.971 0.264
51.426 0.909 0.252
58.230 0.863 0.191
67.174 0.856 0.129
79.445 0.870 0.066
97.305 0.908 0.013
125.670 0.955 0.000
