6.088689660346957577e-02 3.810363492528312523e-02 4.704963467938116928e-02 5.733105409104533035e-02 4.729644060283755280e-02 3.698774588455655543e-02 3.907281248596017331e-02 4.909413922741079350e-02 5.304221088997973510e-02 5.884536114274085961e-02 4.856504602233779888e-02 5.951962787997211457e-02 5.363312932770891717e-02 6.246134067822017855e-02 5.434393414727267668e-02 6.307797608519927213e-02 6.279437584313829479e-02 5.476959104561407443e-02 6.244701467253888083e-02 5.474101343404214060e-02 5.485585475958043578e-02 5.037435366384845903e-02 5.655504011930756469e-02 5.616270471855921986e-02 4.863464995702337923e-02 5.148583401488804334e-02 2.042954039237188102e-02 5.888689832541271763e-02 2.892834895048690402e-02 4.398427108066249591e-02 5.629148413893081404e-02 5.572665652819575044e-02 5.448249509315294947e-02 5.708091503720802429e-02 5.418626762720146761e-02 5.874452094218651776e-02 3.704859642661562091e-02 6.133891271328417716e-02 6.124747618642811808e-02 4.242292457017349250e-02 6.252696590653239461e-02 3.192731343916477282e-02 5.049250543129069069e-02 5.952005838981699881e-02 5.627440881088019431e-02 5.880565383200075935e-02 5.714589813139470120e-02 5.980918446679917011e-02 4.785530020491313152e-02 4.699541014081631829e-02 4.104887745668561738e-02 5.484238534369334506e-02 5.057034895335799085e-02 4.686474612368951576e-02 6.079158209039059457e-02 5.078347247690917499e-02 2.999286688529256839e-02 6.155374486444464832e-02 5.116780225109063274e-02 6.198656332055019202e-02 4.877796121806954321e-02 6.102102835771316958e-02 5.623550215669748109e-02 3.002635628238292664e-02 5.748221740228021126e-02 5.007934951018377934e-02 4.360497647152117295e-02 3.007491739306578094e-02 6.134592602204902434e-02 3.629922592295176109e-02 5.028995921640000422e-02 5.476663988926844251e-02 6.069282533667830215e-02 6.443367647507314278e-02 5.559326208013060100e-02 4.742635762028435398e-02 3.474723033811899509e-02 6.056898621466588750e-02 3.783023677292374209e-02 4.967628676392255027e-02 1.287617916751959690e-02 1.347078954121705419e-02 2.774617595799111491e-02 3.472344350813127978e-02 4.674449526146573497e-02 5.055437738371848511e-02 5.113131763931066942e-02 6.223590876704498953e-02 4.825541678055333961e-02 3.013218459452049469e-02 4.066140926882344520e-02 4.703383670069083422e-02 3.249168699319349152e-02 5.367006758159731383e-02 5.454829912937786407e-02 3.247647543984599761e-02 5.453164839431279276e-02 6.140870703852729928e-02 5.832412108778661786e-02 4.900248126151396377e-02
6.443367647507314278e-02 6.307797608519927213e-02 6.279437584313829479e-02 6.252696590653239461e-02 6.246134067822017855e-02 6.244701467253888083e-02 6.223590876704498953e-02 6.198656332055019202e-02 6.155374486444464832e-02 6.140870703852729928e-02 8.384092345064775298e-02 7.925185230713915896e-02 5.316871401178890899e-02 4.977638172733667155e-02 8.316983014450296530e-02 4.713298673741206368e-02 9.956066422001830230e-02 6.112786882042242631e-02 6.371542324261236789e-02 6.076217756656809854e-02 9.159318357981838243e-02 7.650902447458596267e-02 2.631744130937530013e-02 3.579257042908701170e-02 6.127037245278754707e-02 5.545664634395142123e-02 6.550931003987192636e-02 6.791821908243744765e-02 4.922373213157693606e-02 1.237408896987390872e-01 6.762484360776488401e-02 3.294435532707462588e-02 1.690743855838675591e-01 7.027650199057677849e-02 1.371304161999018500e-01 3.745360451283308301e-02 1.196165358921048583e-01 1.408033623665604361e-01 4.401845274988347434e-02 3.033254664439488657e-02 8.596916696197709484e-02 8.767757304929801876e-02 5.142575369823698672e-02 3.308333717849787359e-02 4.746762654732339382e-02 6.573466602940658543e-02 5.439625968106431841e-02 4.756562249868911962e-02 5.067279358198939487e-02 9.555247719472870216e-02 8.295605520362014929e-02 3.174266969353534140e-02 6.040022792024746234e-02 1.353621139038676535e-01 3.241188521960713942e-02 5.922305020480844728e-02 1.294916134156597343e-01 6.397979882960758147e-02 1.329847889282422813e-01 5.792475220555870496e-02 6.942835509501088520e-02 8.896332353132230253e-02 1.207809045186752916e-01 1.570302990384330188e-01 3.386131319337148948e-02 6.043314046649095328e-02 3.612884961064222189e-02 4.485723582338463356e-02 4.534441043174541885e-02 6.703869839926046570e-02 5.705086563493322327e-02 3.933379816201554302e-02 6.795636655179015939e-02 4.231452909425359454e-02 8.809987513784212076e-02 6.035544667478942582e-02 1.596170997626196186e-01 1.033545352109339621e-01 1.008837529504522657e-01 6.121915453576143307e-02 1.531025576172208025e-01 4.438571622432907482e-02 8.802673561240037525e-02 5.760956045475351672e-02 3.944744416499257333e-02 4.096178502413938549e-02 4.813335286518150014e-02 4.271973156914754544e-02 5.479946753147013627e-02 8.005408041091222060e-02 3.700615569776088964e-02 1.033147999466939027e-01 5.039639751484725760e-02 7.150198271972740827e-02 3.469626671814873831e-02 1.013674675446297746e-01 3.400784913708476687e-02 5.658177616682591449e-02 7.876743989835000015e-02 4.347567652566508567e-02
1.690743855838675591e-01 1.596170997626196186e-01 1.570302990384330188e-01 1.531025576172208025e-01 1.408033623665604361e-01 1.371304161999018500e-01 1.353621139038676535e-01 1.329847889282422813e-01 1.294916134156597343e-01 1.237408896987390872e-01 7.270656472101655332e-02 3.786889383608926796e-02 2.240810355713362956e-02 6.454024806832281413e-02 4.183636759398934313e-02 2.879804050456857833e-02 6.135677865693134336e-02 4.546146050662736027e-02 4.435778301882453700e-02 5.467249088959391656e-02 4.054326314064260472e-02 3.753456245879249753e-02 5.316039402479189047e-02 3.335337224640266829e-02 1.255536683167320922e-01 4.219331768036427288e-02 3.222968693165206844e-02 3.278796599207001172e-02 8.015999206322199644e-02 1.571353326257483030e-01 4.436973028248847317e-02 4.249909275304419864e-02 8.574964579514254837e-02 5.531468444605935897e-02 7.116464742251971121e-02 7.542872152771706862e-02 3.839020172877771753e-02 3.048476914316666786e-02 5.439080156028619495e-02 3.884371375888961975e-02 2.578359996143586574e-02 4.871789183257779765e-02 5.162539045933700610e-02 5.071445062316293217e-02 3.985667899037259598e-02 7.474723824872087086e-02 3.464166020234016319e-02 5.832903955195178902e-02 5.846853753473157944e-02 3.849883276748111705e-02 3.116699489914065424e-02 1.297708706852032101e-01 6.275063053237583954e-02 4.155272832738565736e-02 2.874114610225109168e-02 7.220302602867634256e-02 4.257987751263903053e-02 1.263831360745629739e-01 7.779628412303163376e-02 5.035649100023209535e-02 5.242986458659215643e-02 3.916632961149568715e-02 1.541053267056213816e-01 5.268726232014342425e-02 3.833308636077070730e-02 5.141304278994052179e-02 6.040001449082732510e-02 3.469329958063038788e-02 1.119303248996281752e-01 1.021597198328116907e-01 2.797181402030590736e-02 5.248800647708240508e-02 4.496603283925293404e-02 8.625238806280299819e-02 9.115106331262001760e-02 3.732473091941301835e-02 2.403878400606751509e-02 2.612357872480697285e-02 3.887976085293831652e-02 3.795569309910185041e-02 4.234686264652010035e-02 1.516197413689494011e-01 3.537701132168746820e-02 3.254987848156043473e-02 3.804771743974999509e-02 6.522849413754061576e-02 6.274112781888729895e-02 4.468169313510772511e-02 6.718824876751183783e-02 1.049001592284801720e-01 9.484962163774424138e-02 6.028264352424617112e-02 1.072777453707003392e-01 6.878744563990479843e-02 1.353173818911714843e-01 4.904670058621751760e-02 3.800208542001148881e-02 4.580795933181314172e-02 5.936611349056530873e-02 3.614130947159377438e-02
1.690743855838675591e-01 1.596170997626196186e-01 1.571353326257483030e-01 1.570302990384330188e-01 1.541053267056213816e-01 1.531025576172208025e-01 1.516197413689494011e-01 1.408033623665604361e-01 1.371304161999018500e-01 1.353621139038676535e-01 3.620831163209425885e-02 7.077930922957309523e-02 6.765606904212284611e-02 3.873687138741988001e-02 7.541285705960754093e-02 3.659548702087200844e-02 7.339117273263440211e-02 3.026764035058548963e-02 3.549640931972808389e-02 3.872165975130748006e-02 2.482645087207424606e-02 5.236530580748155472e-02 4.985092751842212788e-02 5.470021397697177878e-02 5.063142980166557283e-02 3.689988259945831128e-02 3.659193747642930372e-02 5.373496934617583154e-02 5.590223865718879637e-02 4.707570298542529397e-02 4.003674043762406320e-02 1.190966125245902507e-01 7.059153419252861550e-02 6.511603721315084581e-02 1.353292940573689318e-01 4.059808535290698739e-02 3.214344281805092685e-02 1.307039629750810228e-01 2.691822792551368249e-02 8.168106278815234766e-02 8.947552937044678245e-02 4.134411525048309333e-02 2.858232446365471802e-02 3.453481744629793848e-02 5.160330440342386638e-02 3.742158197431955102e-02 5.963214201275213178e-02 6.081288418179542354e-02 3.489265126068641365e-02 3.998636961935908563e-02 5.173146330106481727e-02 3.996880144076497832e-02 3.601766838712838759e-02 7.121508074663907006e-02 8.208485960226252764e-02 1.343100488441151263e-01 4.120833480901098245e-02 4.548336800937191615e-02 3.719680169679107085e-02 3.905075717164718796e-02 8.936774551516113441e-02 7.726944529431079012e-02 2.923731138158869314e-02 3.999567721696350997e-02 6.425762710278393186e-02 3.034321215577173714e-02 4.070504494012339158e-02 4.416749249843432423e-02 5.702973330282734565e-02 7.801689714086179617e-02 3.680070221112596851e-02 5.620653018000210110e-02 4.821599138774934623e-02 6.908692011578287939e-02 3.935624710992302600e-02 3.421665788992245272e-02 8.919812602864718443e-02 4.583902141765883176e-02 3.605983812777280306e-02 4.504194422025653566e-02 5.573852013032709607e-02 6.492513987863435254e-02 4.052528869310356718e-02 7.399565823294362854e-02 4.568158356253082530e-02 3.480027667895368992e-02 6.079726168981625101e-02 7.811466479659001649e-02 1.159752167925316435e-01 7.689811311718430797e-02 1.134872540818098186e-01 1.162873069432088791e-01 3.460991191830387059e-02 2.577168262525864062e-02 3.016711164812058144e-02 1.352814829108841543e-01 2.392862250958749382e-02 3.395388719410152856e-02 4.122902178017029406e-02 2.957744950889595881e-02
1.690743855838675591e-01 1.596170997626196186e-01 1.571353326257483030e-01 1.570302990384330188e-01 1.541053267056213816e-01 1.531025576172208025e-01 1.516197413689494011e-01 1.408033623665604361e-01 1.371304161999018500e-01 1.353621139038676535e-01 2.761239970288387191e-02 3.466851093628087188e-02 1.000882803760086981e-01 4.816812411633919488e-02 7.777746272384666870e-02 3.636579283261798246e-02 1.084508906425892816e-01 6.585361896141650462e-02 8.511953392523152750e-02 1.625517864750208874e-01 4.018342299259103356e-02 4.727604578216748621e-02 8.960148671255607766e-02 7.980562898970477992e-02 1.251924338679517579e-01 5.203193237986292186e-02 2.399174602649789545e-02 3.030198991195783842e-01 1.038961069725432562e-01 5.347704503516825802e-02 6.844413329184073636e-02 1.015826034489171192e-01 8.090139321221267998e-02 4.441333417846982101e-02 4.482569685508452917e-02 2.293922981923612880e-02 5.611940909199075733e-02 1.808588567206211861e-01 4.813418373456412880e-02 6.830180691995069164e-02 9.136170498937312701e-02 6.513655082990443823e-02 4.358377329950957613e-02 5.753878298946957237e-02 9.051785191507943917e-02 7.659832466737048762e-02 2.691061955762574787e-02 4.657448737141767214e-02 7.981955802265927602e-02 9.395187221102263564e-02 5.021478094382347823e-02 4.376485793807993741e-02 2.984641924297926074e-02 4.584339671674309002e-02 4.368498598624437346e-02 2.715375480567849831e-02 5.369101686568955589e-02 7.973152959505147575e-02 4.182038305388136035e-02 3.067523137649275089e-02 4.826341058246552684e-02 3.421150804902817200e-02 8.371512567967054341e-02 6.904389611176264818e-02 4.251521335316799100e-02 4.090570208259558527e-02 4.088897430550819667e-02 2.510389165569004710e-02 2.610121780990271034e-02 2.208370003393556047e-02 2.562975465220607152e-02 7.900203072583811270e-02 3.636513486762982250e-02 1.612901987257958636e-01 6.818807658626002688e-02 3.653339598040050706e-02 4.854662064833437096e-02 4.553815339253530770e-02 5.665870361047398163e-02 3.841628705283128831e-02 5.926909785706935274e-02 3.021497598998201806e-02 2.714709118782843156e-02 4.778193829355836808e-02 6.201182588061360246e-02 4.928142576145666531e-02 6.026571487664822424e-02 5.432789651222524885e-02 9.249191029614622916e-02 1.384317975937106038e-01 7.637223404358872703e-02 7.402992191235591157e-02 3.156445712960143091e-02 3.203385034437022938e-02 2.937039188738210793e-02 7.062219466596719730e-02 3.070659387437946197e-02 1.000751627830698265e-01 6.072307735366777592e-02 3.423327731536518481e-02
3.030198991195783842e-01 1.808588567206211861e-01 1.690743855838675591e-01 1.625517864750208874e-01 1.612901987257958636e-01 1.596170997626196186e-01 1.571353326257483030e-01 1.570302990384330188e-01 1.541053267056213816e-01 1.531025576172208025e-01 3.769835805758192659e-02 5.003918378639049536e-02 3.889974017357045177e-02 8.474952073048058754e-02 1.571650797524376530e-01 3.831530259345139466e-02 3.970506130010464929e-02 1.022706446453359730e-01 4.223448547996044855e-02 9.516087749068702362e-02 4.550530450929579640e-02 6.919407876717720285e-02 4.949594885254715582e-02 5.000257619284431687e-02 5.952780748354191687e-02 1.352465514414666892e-01 5.209486254593864718e-02 8.170607967858944942e-02 3.900868963581638482e-02 2.659046034239487266e-02 3.329745981985643422e-02 5.076496188738999216e-02 2.589408937205894823e-02 4.430133754273912761e-02 1.157752958752482630e-01 6.404341877599317723e-02 8.492565638196669653e-02 3.100327542603031894e-02 5.197733802589421526e-02 4.351918915350760919e-02 2.722106037757110464e-02 5.245659987362216725e-02 4.406794643928058086e-02 1.180441040510475936e-01 5.322935829014474596e-02 7.778786991382402594e-02 8.510609979614014442e-02 6.086291350972572456e-02 1.002638882065457482e-01 3.425305915993703820e-02 3.755097369273641128e-02 3.796389817217094009e-02 5.874270980405760234e-02 3.152822189755288829e-02 4.718297482768973872e-02 6.427187420103575022e-02 6.143489992406514499e-02 7.351376759978078823e-02 5.586943501791774569e-02 3.716494403926062784e-02 3.450671728206189393e-02 7.676649714606609276e-02 3.704825361616714829e-02 6.425945648368347474e-02 1.203686909028955920e-01 4.761723346854962458e-02 3.782402918907190603e-02 5.043087507571464290e-02 2.831218148499659026e-02 6.116006242020177730e-02 1.572018030894204443e-01 5.312797843731442704e-02 5.021922783055809969e-02 2.780171688150212539e-02 8.187748569262487397e-02 2.757663950000066588e-02 6.919595299984826475e-02 4.891532744820958900e-02 5.403743090327739473e-02 9.088417121546943367e-02 8.831643259276600322e-02 3.038714536486009088e-02 6.708482208035193572e-02 3.213797046845390248e-02 6.687977004993073127e-02 3.809133374745643508e-02 6.022925512663968028e-02 2.295450464921777733e-02 7.892606995458040231e-02 1.153226269662867010e-01 4.997370774012821482e-02 6.127029806935269107e-02 3.834146272508520692e-02 3.806712370667941769e-02 6.243424016355825223e-02 9.659517218841462416e-02 5.838455155444310929e-02 3.441745810230101288e-02 3.772415962820618862e-02 5.427703225139701715e-02
3.030198991195783842e-01 1.808588567206211861e-01 1.690743855838675591e-01 1.625517864750208874e-01 1.612901987257958636e-01 1.596170997626196186e-01 1.572018030894204443e-01 1.571650797524376530e-01 1.571353326257483030e-01 1.570302990384330188e-01 1.092657582883306278e-01 9.870686449563215170e-02 1.220740122475857392e-01 3.125397145128694376e-02 2.627074453348210437e-02 1.097772620199798377e-01 5.417187639866738458e-02 6.691360172271010320e-02 5.440771897505070065e-02 3.987999717954815448e-02 1.438860336134358819e-01 4.454893381295021992e-02 3.957520748073062311e-02 9.648039713474398926e-02 4.234094790709352907e-02 5.100079218831665706e-02 3.641879836843864293e-02 8.937612981316822580e-02 9.164183206423537342e-02 3.919062904369419176e-02 4.223062729913995561e-02 6.819635152459713190e-02 3.553409203287583029e-02 4.043250781247242909e-02 1.910122570410303089e-01 4.154705173933459506e-02 5.551147292545233203e-02 6.857760689472636173e-02 4.076563838019986452e-02 6.526611006575766538e-02 3.156805871452750267e-02 4.314444208625822785e-02 5.213178731521195264e-02 5.781744143212108611e-02 3.628500739404250108e-02 4.977936530952076222e-02 5.914651801348735916e-02 3.376128231042063721e-02 9.422488105226611843e-02 6.352693426946953714e-02 2.238319872814442668e-02 3.392395139625414835e-02 6.301516380862137723e-02 6.480416025304447381e-02 5.120046212254270035e-02 7.395365095813766221e-02 4.133468704062637222e-02 2.831100408157793957e-02 4.671192566414439362e-02 2.615508673586319777e-02 6.125654477960151834e-02 6.393395281828229137e-02 3.957234054787561739e-02 5.422318357150890389e-02 3.480730011568666793e-02 9.780631097933156770e-02 3.794710529731959436e-02 5.681403568031873075e-02 2.917249843956137845e-02 5.710214276923097909e-02 7.098472320462767549e-02 5.809465968482852016e-02 3.997549891864837779e-02 5.701587544013164699e-02 9.637664794117728473e-02 2.688585475310523165e-02 4.673442943570527142e-02 5.743573334354890036e-02 3.312801595299530444e-02 2.216044943994976979e-01 3.375485847255599303e-02 4.678161815974368754e-02 5.318929239858838365e-02 3.663256452064433955e-02 3.602349791703829407e-02 4.388602804948926739e-02 5.433691896876213789e-02 3.243002668066985450e-02 7.625209851230108082e-02 4.404150815171681277e-02 2.885624272244213806e-02 5.392286209568186717e-02 6.188724715281301858e-02 4.952521353794958614e-02 4.900042924976177883e-02 4.508131134018900088e-02 3.632846116505117351e-02 1.042773568260559891e-01 1.424978228009018411e-01 6.243585780505267468e-02
3.030198991195783842e-01 2.216044943994976979e-01 1.910122570410303089e-01 1.808588567206211861e-01 1.690743855838675591e-01 1.625517864750208874e-01 1.612901987257958636e-01 1.596170997626196186e-01 1.572018030894204443e-01 1.571650797524376530e-01 5.448128476907498907e-02 4.599164063734617613e-02 6.883776949208431084e-02 6.508961919871780744e-02 6.132476623646010427e-02 5.047884515574663222e-02 8.028724647706642070e-02 4.834606244213834891e-02 3.079941759503934673e-02 3.751868472835750978e-02 4.872174911241444750e-02 1.458585255906255096e-01 8.311023082452373423e-02 3.201239422970769688e-02 5.970316965648325702e-02 7.921540081020594926e-02 2.818268426900039092e-02 4.319073415291130313e-02 1.022576022942479623e-01 4.196695878372558308e-02 4.757510867100822605e-02 4.972467342318709349e-02 4.193387466346276682e-02 3.532204478916045609e-02 1.298014729905454523e-01 4.817370099263718064e-02 6.798864632188672541e-02 5.535698838880509509e-02 5.658829912496754488e-02 7.659131975923760827e-02 8.212641869669945471e-02 3.796656703123213461e-02 7.732519024915995853e-02 5.201843484535773054e-02 6.417760299008423708e-02 4.079459194329182470e-02 3.488291668981191584e-02 9.343868562606139072e-02 6.525909851996336553e-02 3.792248165087130918e-02 9.728913843444841891e-02 7.476719450578050985e-02 1.466781341867302579e-01 5.042301304263285822e-02 2.859222728310328865e-02 5.758182248542198511e-02 2.841606792926976155e-02 8.904394780512159269e-02 6.839544368539829389e-02 8.536058635604337752e-02 1.063042174977710808e-01 3.684348416942817561e-02 3.711996094943137425e-02 3.317479087887142963e-02 3.726101470701048690e-02 5.263932288258355019e-02 4.539492991028404312e-02 7.730109001451468398e-02 4.694852020525841496e-02 8.343882996578100286e-02 6.000126768338054362e-02 3.895646994856227785e-02 4.313452590559385680e-02 7.824051763598482978e-02 3.154776490510635689e-02 6.669032837044275297e-02 6.102281281835197912e-02 3.583373501990694265e-02 6.068145289576876156e-02 3.725686798847227532e-02 9.726705670006374760e-02 3.598985008055921586e-02 6.581023415731357407e-02 5.024319870469862170e-02 6.224281754716021187e-02 1.067990388509756361e-01 2.917768342308235674e-02 4.775646380159426219e-02 8.081999351653534891e-02 4.724064779061643016e-02 4.689917922517738980e-02 3.449604667516437129e-02 6.471023888592164486e-02 3.753998141513614772e-02 6.914662556904238588e-02 9.152112244747445668e-02 2.555761760287744710e-02 4.190418373583704170e-02 4.394097676415475995e-02 4.889701988464423277e-02
3.030198991195783842e-01 2.216044943994976979e-01 1.910122570410303089e-01 1.808588567206211861e-01 1.690743855838675591e-01 1.625517864750208874e-01 1.612901987257958636e-01 1.596170997626196186e-01 1.572018030894204443e-01 1.571650797524376530e-01 8.290918417068648960e-02 6.556390512815934990e-02 5.394047617644293080e-02 2.909607088296428667e-02 5.324451001652052984e-02 5.742079988256920675e-02 6.172126116919707250e-02 1.220697033638131757e-01 2.135578871710271942e-01 4.979469757648158357e-02 4.537437688246370726e-02 7.816581598029670452e-02 4.683636157353332496e-02 6.527649188933548619e-02 4.222064828246652191e-02 1.132792730708457318e-01 3.866201260933532780e-02 3.586474110321158371e-02 6.269697983146971243e-02 5.066769127233461401e-02 4.151503710110415746e-02 4.006362868047652626e-02 3.966787168569918531e-02 2.905949774054716883e-02 4.283771481552400839e-02 3.622177648600932720e-02 4.891673677401486842e-02 1.205391283248518075e-01 6.540080527373404173e-02 3.433816758903007749e-02 5.541990105704097669e-02 3.543773239346914572e-02 3.851244827430644335e-02 4.635478677670634706e-02 4.482660921808534482e-02 3.434093863607345920e-02 6.528047204186304686e-02 8.348079519635509538e-02 3.432144604412523670e-02 1.517092073684205289e-01 4.281403380776727108e-02 6.083589893360652479e-02 9.229994351601322755e-02 3.292963901772594237e-02 4.789308960527804970e-02 3.052461452520516261e-02 7.497133650334897315e-02 8.227904643616490432e-02 3.969019523387495862e-02 8.199329892691520350e-02 9.316123471470638684e-02 4.714025886196882009e-02 5.765919469091218552e-02 3.682567668859793031e-02 4.079949216812439605e-02 7.674655405232289063e-02 1.804878519497857825e-01 2.959457804239740142e-02 2.562688974534721442e-02 7.706126049996697702e-02 5.231402308007748747e-02 3.485757331283811933e-02 1.177348350328338844e-01 4.253767582551593041e-02 5.165210792900742920e-02 3.832882522670610914e-02 1.132477579220223518e-01 5.001756539324553330e-02 4.776579651164125639e-02 4.045630863081206563e-02 9.541034079632937370e-02 4.056529284611143371e-02 9.266706272419622525e-02 4.176246194175392557e-02 3.922507161635546691e-02 1.112918282290490390e-01 6.674363807325245368e-02 4.001872630513869655e-02 2.905410603783642465e-02 8.301733355016904792e-02 4.723571836736728535e-02 7.233674139051859964e-02 3.381563899252204575e-02 7.923894658457431017e-02 3.077757658695745580e-02 4.866891783181848119e-02 2.934756430681351169e-02 7.780850992485999207e-02 3.205013359611974533e-02 5.707913918403928477e-02
3.030198991195783842e-01 2.216044943994976979e-01 2.135578871710271942e-01 1.910122570410303089e-01 1.808588567206211861e-01 1.804878519497857825e-01 1.690743855838675591e-01 1.625517864750208874e-01 1.612901987257958636e-01 1.596170997626196186e-01 7.208699856633216108e-02 6.107083060114915085e-02 1.220045069873665344e-01 4.211015067869283701e-02 4.228238746234602718e-02 3.995165868292360756e-02 5.683977096445236299e-02 5.519287938740935484e-02 4.268782604570375838e-02 5.345679900376143490e-02 4.510959291200311583e-02 7.077552130151398835e-02 7.709161960834498561e-02 4.157260633898185453e-02 1.136044525433778096e-01 4.423089332347462932e-02 3.466753441558789728e-02 4.226698502759385079e-02 3.854618296554446211e-02 3.026555808568087702e-02 7.746430874943677214e-02 8.574957584939413291e-02 7.347904142326955323e-02 9.937042498947090685e-02 2.828750570961213739e-02 7.039758634684911698e-02 4.252313936115592607e-02 3.399205745186806293e-02 3.649941942770296155e-02 8.145644997230050421e-02 3.759348252907634969e-02 7.583192210659006616e-02 7.136024621725178818e-02 7.291908182295381291e-02 6.856723376998330455e-02 4.624541273343973913e-02 3.473332070867218846e-02 6.415554604816131601e-02 4.020847958174256220e-02 4.357044511684882160e-02 5.648742995429334446e-02 8.409711267272024227e-02 3.794760939797769961e-02 4.941305316906474676e-02 1.488433990440123367e-01 5.070033525435502231e-02 5.924882740236359080e-02 5.317629589418404468e-02 1.544344492415785641e-01 3.754369102063703778e-02 4.724724844981242899e-02 5.470548120289919769e-02 6.466334913510463078e-02 1.241981520858319588e-01 5.369089781559888142e-02 3.938011555966558497e-02 5.411712881934227504e-02 3.382673268845248771e-02 3.806550454099133507e-02 4.585874262439615379e-02 3.253090689394300128e-02 9.782134918725771122e-02 4.226705266889552171e-02 2.861754293861518139e-02 7.763257781706056626e-02 2.925502489434472775e-02 5.625246954372253860e-02 3.040740235510430711e-02 4.936583746030664965e-02 3.152409884499962622e-02 8.133322856995661709e-02 3.209211359247177153e-02 8.340047737770805991e-02 3.924047127028795767e-02 3.943419916956458771e-02 3.734230823100048724e-02 3.082534231505995592e-02 2.289566403702947284e-02 3.578821024809408780e-02 2.740526345550164944e-02 9.890223279068166562e-02 5.439570572040208774e-02 4.558019903719767729e-02 3.672162696298164608e-02 4.864658494585860637e-02 9.400481727444520708e-02 1.046834449802040989e-01 6.129457181855835213e-02 2.340689291683772932e-02 3.910072173998269118e-02
